isotope,distance_cm,counts_free,mean_cps_free_model,counts_Al,mean_cps_Al_model,counts_Cu,mean_cps_Cu_model,counts_Pb,mean_cps_Pb_model
Na22,30.0,1344,46.724163359642475,1422,47.09800154581533,1299,43.50705775297635,1056,35.21785337865301
Na22,30.0,1458,48.56964582087535,1373,46.61874147843971,1364,44.452869447423296,1091,35.09917475712051
Na22,30.0,1413,47.27432920548476,1415,46.098494928738546,1282,43.527723796813724,1051,34.46495650376781
Na22,30.0,1501,48.76685534244102,1485,47.98317191052156,1299,42.47773033602171,1093,36.0022371291722
Na22,30.0,1414,46.921683258568635,1391,46.78555927570568,1322,43.919770397590696,1046,34.965473924081735
Na22,30.0,1441,45.70628201753929,1413,46.42522517232953,1280,42.67394768103024,1092,35.19207144674566
Na22,30.0,1482,50.21971134902153,1402,48.38713502691705,1326,43.71210006090734,1085,35.88802865936436
Na22,30.0,1430,46.82471835982856,1361,46.5603961510507,1254,42.60157435900206,1059,34.62823088361882
Na22,30.0,1431,48.24488551516987,1362,46.12756244928969,1293,42.2582280414755,1073,35.197859859017534
Na22,30.0,1484,48.835248632304136,1422,48.272122830346234,1310,44.1220043524764,1027,35.03980958871945
Na22,30.0,1451,47.593108285958905,1468,48.29434915384796,1321,43.60403754332728,1059,35.17971602036257
Na22,30.0,1372,48.431088730271625,1386,46.66449663554738,1258,42.02136842346881,1050,35.4780524038166
Na22,30.0,1404,46.23075148616427,1409,47.223610516265616,1339,43.088520353144375,1078,35.28467964163922
Na22,30.0,1471,48.77087802977918,1399,47.46730860784069,1343,43.30745377922346,1122,35.60265065245741
Na22,30.0,1484,50.09937103943949,1469,47.689963267392045,1285,44.663955808938425,1059,35.075908980850485
Na22,30.0,1421,47.13227665454002,1407,46.09575222925276,1212,42.90273360673723,1053,34.92595869041702
Na22,30.0,1362,47.02950203329439,1454,47.4066158285434,1318,43.14341703005665,1021,35.36565016910099
Na22,30.0,1434,47.55351877566919,1332,46.087285024971834,1245,43.53629737441858,1114,35.56427464868117
Na22,30.0,1407,46.44656592917018,1356,46.838042364857294,1303,43.04462224632755,1106,36.05970297912477
Na22,30.0,1411,47.75281557267233,1421,47.16533869214338,1299,44.172006016819765,1037,35.332011880552955
Na22,30.0,1408,48.31380729323824,1365,47.21229497366393,1287,43.417166612557295,1022,35.18879555903786
Na22,30.0,1416,47.24835566580427,1395,46.12022340363649,1293,43.24361280982317,1035,34.83937715285876
Na22,30.0,1401,47.1528031711339,1358,46.21401228306301,1295,43.157391894319744,1052,34.84930242869765
Na22,30.0,1416,47.803789935835745,1484,48.60627449136594,1321,42.063751994170204,983,35.26038939457147
Na22,30.0,1457,48.07237276481813,1352,47.05066241549184,1301,43.37518328411052,1028,35.21600019630027
Na22,30.0,1484,47.49765277551298,1423,46.801334430837485,1346,43.16764996978197,1090,34.896449256289266
Na22,30.0,1392,47.19000416865889,1449,48.48643396585402,1290,42.87602681030861,1060,34.925161087072354
Na22,30.0,1406,48.002819122315444,1462,48.02629426811791,1297,43.160691022600965,1002,35.38778912176993
Na22,30.0,1412,47.66802756622785,1396,46.42041046090274,1339,41.85452134867376,1117,35.07145826064616
Na22,30.0,1339,46.953295885494676,1435,46.9235429268095,1246,41.91089228101354,1101,35.3910327735341
Na22,30.0,1505,47.19040151884106,1429,46.412208675364795,1342,43.98091985091266,1042,34.538083684210946
Na22,30.0,1445,47.74089434421229,1441,47.82181155340811,1264,42.27274874188818,1047,34.90906349215244
Na22,30.0,1417,48.6292155017445,1426,47.170099401025766,1240,43.41287007055095,1111,35.236875080603575
Na22,30.0,1406,47.416964223409266,1378,48.72012275883521,1223,41.446597933099085,1119,35.20818306491204
Na22,30.0,1525,48.62916005127605,1384,46.94583780282257,1313,43.55004923206559,1009,35.15920830651663
Na22,30.0,1434,48.30178930138841,1355,46.8577538492336,1272,43.80580007511692,1062,35.305784604241374
Na22,30.0,1478,48.41387732063873,1477,46.95291519000506,1318,44.28391797151057,1065,34.79821829345582
Na22,30.0,1504,47.03137068469796,1407,47.50818668803983,1303,43.00594356068166,1045,34.921575225385496
Na22,30.0,1464,47.67594265191049,1424,47.87439595774579,1302,43.90146508635404,1120,35.58897770001122
Na22,30.0,1436,47.22528614338523,1429,46.42265649167953,1231,40.77623601036545,1049,34.87927471330722
Na22,30.0,1400,46.045677987035674,1387,46.64767131192501,1242,43.58377508041475,1051,34.56558941929366
Na22,30.0,1409,47.680120249390654,1368,45.263636063957634,1355,44.15136395693015,1084,35.11643221548675
Na22,30.0,1508,47.61226467537905,1397,46.08871847529423,1247,42.88175978895519,991,34.72409911042263
Na22,30.0,1420,48.38401961457508,1334,45.117663157886824,1315,43.242884385639734,979,35.11517519947057
Na22,30.0,1360,46.234159025186216,1436,47.097081764101304,1223,42.23147821617078,1040,35.288361758674746
Na22,30.0,1464,48.925497697622134,1359,45.8487917017251,1299,43.12832889675721,1029,34.4003674781331
Na22,30.0,1433,48.62052398442188,1322,47.50022385673397,1270,43.438771190829925,1107,35.784501888520325
Na22,30.0,1471,48.801542449790205,1433,45.897423494459574,1290,42.60669114196059,1058,35.39653318546448
Na22,30.0,1450,47.5587090502483,1421,47.0844296469928,1231,42.82676257246703,987,34.90903625410544
Na22,30.0,1412,46.83161834121675,1258,44.787197646784236,1289,43.0050384979453,1074,34.86977654252469
Na22,30.0,1441,48.31302110578052,1398,47.02551206629963,1293,42.475648285645306,1014,34.71569431989536
Na22,30.0,1471,48.372557127495575,1419,47.16235016568524,1277,43.172570922511134,1040,34.755094279742565
Na22,30.0,1492,48.80516677060004,1411,46.51952398061388,1312,44.039839354622224,1091,35.34572851136435
Cd109,10.0,810,27.289283034693764,825,27.31855068012258,803,26.21557264327558,704,24.355557902715685
Cd109,10.0,817,27.617668604126813,828,27.178040935013254,742,26.674641630403876,740,24.114851016530615
Cd109,10.0,867,27.921554688626856,818,27.00067035203914,797,26.39579343097202,763,24.07226001624422
Cd109,10.0,825,27.773854232260124,804,26.864975633238515,758,26.10628026841733,710,24.206037050127335
Cd109,10.0,801,27.033970084825196,843,27.11544081607782,785,26.40717728821599,706,24.225737628964357
Cd109,10.0,849,27.60134269098413,806,27.079182276140614,747,26.37801797074979,746,24.14954765317647
Cd109,10.0,861,27.519193515885675,802,26.939403112332375,742,26.212169570834213,723,24.069862887128153
Cd109,10.0,833,27.903805013111572,851,27.061315486623563,800,26.26931077797836,745,23.99245298476175
Cd109,10.0,895,27.282157981087753,834,27.59021639882874,786,25.900485765833096,694,23.99273412493821
Cd109,10.0,817,27.522639974937974,821,27.30442775478039,820,26.173158557482218,694,23.93012461207566
Cd109,10.0,801,27.568965246455704,800,27.000449128038113,813,26.586114957527325,726,24.185991714332843
Cd109,10.0,848,27.819590207704216,789,27.41200491992053,812,26.31909390649868,702,24.06728506732981
Cd109,10.0,822,27.53921997579348,835,27.144201880352043,767,26.04224654974802,701,23.947467148021897
Cd109,10.0,843,27.808038792464554,785,27.0274490511563,744,26.222708664631057,685,24.076861487682756
Cd109,10.0,789,27.667938846542494,772,27.250732873551808,807,26.270024169577102,760,24.100183248315986
Cd109,10.0,807,27.551657164319533,776,27.142059834463332,799,25.983901838538713,772,24.169977103845696
Cd109,10.0,809,27.660521530853856,819,27.363447698428757,746,26.213625145829035,713,23.85944763659876
Cd109,10.0,824,27.538858493729816,796,27.462052882624356,812,26.2264752035323,702,24.267251134282656
Cd109,10.0,814,27.03206816709215,834,26.86342132098258,782,26.219588296402172,721,24.044479611940734
Cd109,10.0,821,27.486288609848152,778,27.447397306904556,748,26.409118564829818,710,24.13434689145535
Cd109,10.0,790,27.36935706205564,819,27.387994858048707,800,26.166199413229727,747,24.094319400281865
Cd109,10.0,781,27.130264467221686,799,27.114782666288015,718,26.019482136274004,759,24.196944100563588
Cd109,10.0,806,27.500947367197053,836,27.31008897710145,815,26.527522061260946,751,24.161208459535697
Cd109,10.0,840,27.678802622685154,794,26.698492018994237,752,26.12764572268582,712,24.058271432325316
Cd109,10.0,806,27.41345822028397,743,26.902316927959383,762,26.054937696989757,688,24.1158449889468
Cd109,10.0,826,28.020112109442643,794,27.17732564458273,792,26.079845704173884,688,24.140683469410916
Cd109,10.0,833,27.449004959697582,767,27.057332781113672,843,26.284410662856597,751,24.204952101927734
Cd109,10.0,816,27.57725832870398,850,27.35651510605499,813,26.105428730666564,672,23.840233145572043
Cd109,10.0,788,27.143623492005233,783,26.939489682008762,799,26.19802931805021,743,24.23633920572645
Cd109,10.0,853,27.416084335202047,845,26.946397927782872,783,26.52864215626663,737,23.944553449016663
Cd109,10.0,857,27.626081438900016,814,27.075854710319852,780,25.759713746020125,739,24.12617514590864
Cd109,10.0,851,27.22220478106658,828,27.002219967137144,770,26.316075869778857,744,24.284312850250164
Cd109,10.0,804,27.645545854601774,813,27.65487529461014,851,26.635215985978256,713,24.049540551052978
Cd109,10.0,840,27.428695914063717,859,27.531779521159088,805,26.556221847795896,702,24.100104597076854
Cd109,10.0,827,27.849308084101644,820,27.24651540358557,755,26.142824680430255,727,24.03388846155125
Cd109,10.0,844,27.48107084379142,829,26.854067787253744,810,26.699638416209037,738,24.17023327133161
Cd109,10.0,821,27.952997212871924,774,27.080488853491246,788,26.57338423781351,652,24.116245692878582
Cd109,10.0,851,27.243455630504872,819,26.91090122242505,791,26.35667026058815,735,24.163707430686593
Cd109,10.0,836,27.607792337486927,802,26.940514071208433,797,26.199612774899613,712,24.064050415526488
Cd109,10.0,801,27.549410378408048,779,27.198056145089915,765,26.232961252806327,732,24.306246887049284
Cd109,10.0,836,27.19055284653672,823,26.76149315619262,808,26.246787553999432,692,24.008456100035204
Cd109,10.0,804,27.244598130632472,845,27.00642991900471,724,25.92142311913996,710,23.969564041680336
Cd109,10.0,815,27.78457314352437,815,27.124164248655195,786,26.378044851491964,709,24.164925314045004
Cd109,10.0,815,27.40542005152028,776,27.40909465764571,810,26.27579795683802,669,24.114548182630642
Cd109,10.0,802,26.982023438509465,807,27.16055411666115,803,26.291896693704054,719,23.9502144093875
Cd109,10.0,827,27.22380704540636,783,27.202927168035878,776,26.199582312890037,725,23.88604980810552
Cd109,10.0,816,27.301225076203583,788,27.206043338668945,766,26.064744096115533,696,23.894788314304016
Cd109,10.0,838,27.84959417428917,785,26.904910871643523,793,26.24864398535204,701,24.042238776851846
Cd109,10.0,820,27.45417230722122,824,27.06940620925885,855,26.32528749634152,733,24.142345983016504
Cd109,10.0,783,27.550601553849422,837,27.20609355799582,780,26.334566101004967,741,24.111820011630577
Cd109,10.0,807,27.450246148719323,819,27.23243977213054,800,26.638573663776093,714,24.063162580752817
Cd109,10.0,831,27.69810599872139,817,27.100096669867902,789,26.550312309232197,677,24.184106191642403
Cd109,10.0,798,27.467787574932004,821,26.968080222381527,746,25.866240458141352,706,24.257804429504944
Cd109,10.0,820,27.78036325810705,848,27.301331327809958,800,26.259626310240215,736,23.96167267070587
Cd109,10.0,837,27.160509046183364,794,27.104047558367505,771,26.17507760149116,698,24.055535568876905
Cd109,10.0,845,27.398661250816524,816,27.090092954613326,772,26.204597511731023,778,24.32685791372755
Cd109,10.0,765,27.06107735134141,782,27.01455067086558,813,26.51630299708375,726,24.034013246816365
Cd109,10.0,854,27.783596614825235,847,27.55529893981197,811,25.97298665578633,735,24.14183241412998
Cd109,10.0,793,27.567146277383635,829,27.303182065058596,764,26.232451481858277,744,24.118856541654573
Cd109,10.0,829,27.331300428117842,800,27.649801359912832,772,26.20924863737236,753,24.26654741685262
Cd109,10.0,816,27.190165957376664,832,26.934906319717633,778,26.49298086756101,766,24.202669006215167
Cd109,10.0,851,27.38559119584583,766,27.230319748694733,752,26.400718250427225,745,23.90482965707807
Cd109,10.0,801,27.522850096762305,819,27.135611015534344,777,26.35225449604419,728,24.134177534806103
Cd109,10.0,793,27.56598605947477,751,26.819850646357224,781,26.107502885402532,742,24.04879259373914
Cd109,10.0,822,27.46439821928505,801,27.331344558115813,770,26.41780446535309,739,23.86829211597472
Cd109,10.0,838,27.761427754240213,829,27.416766519521637,781,26.191416133466525,693,24.338651794759578
Cd109,10.0,791,27.697529704494425,815,26.92756033249128,762,26.429658587697396,710,24.145796573819737
Cd109,10.0,810,27.447423509361894,798,27.425717870809603,756,25.7836918054656,726,24.159158645623037
Cd109,10.0,830,27.403085645382646,812,27.316930724010003,767,26.243680491956237,697,24.103567315124916
Cd109,10.0,825,27.810022919409157,892,27.62679935656478,774,25.992442222721152,739,23.943611333301714
Cd109,10.0,866,27.721048736914003,797,27.083609186556473,782,26.215043779542224,693,24.020256377523857
Cd109,10.0,804,27.64536821096849,822,27.297776601397036,778,26.134349584904506,794,23.9804237064807
Cd109,10.0,850,27.854898641836357,799,27.084395820819775,789,26.38342082911722,730,24.350844571791406
Cd109,10.0,843,27.722836903237557,824,27.216241466809826,777,26.183389809290407,681,24.097887425842895
Cd109,10.0,814,27.802007043418314,792,27.12222229911631,777,26.22127401108255,690,24.252573048869625
Cd109,10.0,799,27.307144690152228,853,27.151352931470562,796,26.276431295179076,771,24.255673933174194
Cd109,10.0,845,27.775620816812573,804,26.979673802382184,746,26.403858931405995,696,24.263108855531534
Cd109,10.0,803,27.46101230413398,798,27.19174751574888,779,26.323237049355072,746,24.199467124715447
Cd109,10.0,829,27.643757680034273,774,27.240394251808908,849,25.965962649087334,722,24.170841164029056
Cd109,10.0,759,26.9739480387219,856,27.297290975196393,773,26.081304653876614,715,24.052729975187745
Cd109,10.0,802,27.166584762256708,798,27.22746690037633,836,26.339807384997098,728,24.00949871123555
Cd109,10.0,873,27.549959798332864,776,26.98001292604593,809,26.251569210291912,720,24.017026846036018
Cd109,10.0,805,27.64366623033088,836,27.155641684835782,788,26.22000440725682,775,24.183698891037245
Cd109,10.0,850,27.464687418812634,832,27.22406993986462,762,26.3334594440177,735,24.16609599700447
Cd109,10.0,860,27.806365278119486,815,27.151656212511877,830,26.117704618395898,747,24.189145535388864
Cd109,10.0,800,27.342614861363593,855,27.297174288347076,836,26.43149349480994,764,24.158130235008134
Cd109,10.0,830,27.701987352903373,871,27.394023321014313,818,26.24651338765262,732,24.17793803187584
Cd109,10.0,851,27.70254627202636,809,26.87529591659583,806,26.259305158022762,741,23.988062452618102
Cd109,10.0,853,27.39287784437536,811,27.314909116824516,691,26.32978774577135,708,24.174512389391175
Cd109,10.0,848,27.8286252430063,812,27.444218741890428,761,26.73057025035036,752,24.08725526517894
Cd109,10.0,846,27.713891271453466,783,26.9936258379822,799,26.082242036518306,763,24.151774285192523
Cd109,10.0,830,27.87612337324594,864,27.424574876403653,864,26.05452569547939,737,24.088622293381707
Cd109,10.0,777,27.377443335398063,805,27.47197167761021,792,26.500242522678477,732,24.211294781119307
Cd109,10.0,803,27.481001723070005,825,27.052610715730655,772,26.249231132737314,717,24.051865419680823
Cd109,10.0,830,27.637368888697097,791,27.228571164643842,781,26.25372462436942,764,23.948706208544497
Cd109,10.0,850,27.3823061007437,807,27.036031601382764,797,26.330077314718363,726,24.09974974749246
Cd109,10.0,826,27.855922121037274,837,27.455051702154787,797,26.573322511656237,718,24.062081398987214
Cd109,10.0,816,27.380335184867473,801,27.135194973591005,792,26.05656859330379,750,24.274961628406814
Cd109,10.0,851,27.142670766651,816,27.65572285025247,790,26.178432494045914,705,23.958040044903523
Cd109,10.0,793,27.5407110110759,823,27.305914149189746,790,26.079735986950922,733,23.862078106535723
Cd109,10.0,802,27.271567788497087,784,27.2302571524782,748,26.44394529725799,695,24.252330405770202
Cd109,10.0,843,27.280114506134822,784,27.171453685702353,795,26.28911982118187,746,24.018095070056663
Cd109,10.0,799,27.362360741805826,798,27.242624216972825,821,26.54681713167651,687,23.922955433167672
Cd109,10.0,806,27.66044147726447,870,27.342493778466352,784,26.177293637152285,715,24.064300707783495
Cd109,10.0,846,27.368713941469302,794,26.938044274756436,768,26.352897704958025,754,24.265608943897846
Cd109,10.0,829,27.39388041980709,808,27.24097458849094,730,26.486119317242608,735,24.129543778250014
Cd109,10.0,796,27.784217552679056,835,27.504791317827358,773,26.527755821910414,730,24.232744522866884
Cd109,10.0,825,27.69805922126016,735,27.17630305506901,802,26.032156950331004,699,24.008199378055735
Cd109,10.0,817,27.700605152756403,840,26.81366890939029,794,26.29794252572549,728,24.112527072518265
Cd109,10.0,847,27.280190340254624,846,27.22112012088772,783,26.083854955431423,710,23.961699895964088
Cd109,10.0,866,27.70315622406814,814,26.97138343369845,809,26.305409377927297,719,24.02844221662791
Cd109,10.0,785,27.384615767872322,787,27.046159089680987,716,26.130673436957537,728,24.114118792280784
Cd109,10.0,830,27.652223471090664,808,27.068117791287357,752,26.270816086631967,711,24.144784976460336
Cd109,10.0,844,27.374500543433278,816,26.94854174690603,782,26.504254582282773,664,24.209216277937998
Cd109,10.0,842,27.450700888474934,830,27.208184707764104,780,26.34044318425178,724,24.171583993613343
Cd109,10.0,858,27.404582766492428,860,27.13660966200912,824,26.05099711124293,770,24.092740695829566
Cd109,10.0,820,27.37114336601188,861,26.990228957006725,779,26.558751176977474,748,24.02289197837478
Cd109,10.0,793,27.85844889983816,804,26.96944609267601,785,26.08296140788999,738,24.004844091386225
Cd109,10.0,833,27.47730629230722,804,27.09858088288107,783,26.196094354886345,715,23.934021415341885
Cd109,10.0,813,27.67459283620169,811,26.73500973543403,818,26.345470817521758,728,24.29773712118179
Cd109,10.0,832,27.378665439973844,802,26.909084800137492,729,26.27025385149149,739,23.867101373608627
Cd109,10.0,865,27.615331209354927,781,27.320587625473323,808,25.91136258266647,666,24.022627001988226
Cd109,10.0,840,27.5867436035394,815,27.13520423389961,843,26.32230984157895,762,24.28341215771338
Cd109,10.0,803,27.24458897082069,790,27.126393560352312,854,26.635677230620722,752,24.24466289183606
Cd109,10.0,838,27.38326999046644,818,27.35150040158682,778,26.067679818036403,726,24.10805382825825
Cd109,10.0,866,27.527227079719733,829,27.271956051582404,781,26.301754286097765,722,23.961260617407927
Cd109,10.0,819,27.86755658729204,833,26.96873995924702,794,26.558188674677503,689,23.80628828353099
Cd109,10.0,895,27.678882153601634,774,27.43477963698223,769,26.27287833404364,716,23.993456709159595
Cd109,10.0,882,27.30626980104014,812,26.86202788444264,780,26.1730912385058,717,24.131240701773937
Cd109,10.0,875,27.506622357594498,835,27.60081550449966,764,26.531209689369216,734,24.06783481626831
Cd109,10.0,803,27.619632215147718,826,27.19737429173064,729,26.15969875053417,708,24.062989253583126
Cd109,10.0,824,27.467033387222404,771,27.326972294275993,783,26.311841745444326,673,23.96828805905883
Cd109,10.0,805,27.10157575491701,844,27.411166912707646,789,26.056270507976667,706,24.03492116199551
Cd109,10.0,813,27.651013555786612,794,26.966635296825025,813,26.163193950194728,682,24.25585969030323
Cd109,10.0,814,27.787464277977136,835,27.239294836834617,856,26.313461066788804,761,23.990698594517244
Cd109,10.0,811,27.55277825448572,819,27.32319015064751,802,26.19713466843986,726,24.1861169873379
Cd109,10.0,873,27.513665628255794,787,27.02783418682874,801,26.529994112588838,721,24.080882788755012
Cd109,10.0,821,27.830573023938573,799,27.36126361046511,807,26.32220926603469,686,23.8735703428373
Cd109,10.0,816,27.538295635538045,743,27.082684932276152,801,26.39016543545061,705,24.095076296860235
Cd109,10.0,739,27.435839330715062,758,26.963777903374094,816,26.18814758605007,727,24.219895827548356
Cd109,10.0,827,27.717508620814236,820,27.51853897310761,769,26.08810052546263,759,23.899529707583042
Cd109,10.0,816,27.216280679245564,822,27.249093125380426,793,26.248789905842127,731,24.070498973746503
Cd109,10.0,815,27.52527471538712,793,27.519584597446805,794,26.316482897776943,728,23.845292192788754
Cd109,10.0,806,27.44677701958079,781,27.227078414412,819,26.226787194576186,732,24.03338265771015
Cd109,10.0,834,27.538622098243003,872,27.593580117803157,816,26.197901429409193,691,24.003505139233003
Cd109,10.0,838,28.312553764133526,808,27.452131214630057,807,26.462108409242525,681,23.96816243163143
Cd109,10.0,791,27.254479194856575,818,27.50377819728267,752,26.396657874713203,712,24.16270292605723
Cd109,10.0,833,27.55036550520042,827,27.501191425259417,771,26.454849178447148,688,24.095154049343094
Cd109,10.0,907,27.102068224269466,850,26.972103376675072,788,26.25603282812631,725,24.080859057282407
Cd109,10.0,801,27.16085444416658,742,26.9233900609853,747,26.353577528351757,714,24.052780787447958
Cd109,10.0,837,27.636773074951947,803,26.93589186487781,858,26.348737187391002,755,23.927781832998782
Cd109,10.0,814,27.458436669804616,838,27.30975762539218,789,26.72916273271393,719,23.818898722139462
Cd109,10.0,842,27.285816009272843,839,27.36184926153712,784,26.2977246054352,655,24.303694457656803
Cd109,10.0,822,27.73807376404911,820,27.270049962488326,795,26.446781189045204,699,24.063684755711662
Cd109,10.0,821,27.274251772072844,860,27.34623842454908,823,26.474345952549697,764,23.954900577871356
Cd109,10.0,852,27.72181665027534,755,26.888560381150484,763,26.240439034672107,703,24.149021147292064
Cd109,10.0,818,27.912610564024995,837,27.301268339196103,780,26.56402793922372,694,24.0515112419817
Cd109,10.0,781,27.790286005347347,830,27.479996760026598,762,26.56952002764288,789,24.0115226185994
Cd109,10.0,769,27.887994131137226,848,27.23658651140493,802,25.991470510243964,680,23.912192466815625
Cd109,10.0,820,27.376885714067654,816,27.163767024796584,739,26.588605782718368,711,24.028008610840473
Cd109,10.0,808,27.5289718406784,810,27.341999260654813,729,26.38757934981973,693,23.935109033813614
Cd109,10.0,850,27.711893492456984,867,27.30747486069406,776,26.20165865992186,693,23.944016615739606
Cd109,10.0,821,27.677199516531136,833,27.197124119341858,802,26.111478477574074,725,23.949841357580723
Cd109,10.0,875,27.333141656203836,809,27.11274062459794,804,26.1793151181811,697,24.140276466454747
Cd109,10.0,834,27.392540010940927,781,27.203874035083196,815,26.05973200868978,683,24.120671430690024
Cd109,10.0,832,28.018351469573936,848,27.30981274194461,813,26.141897721209723,743,23.988848360640283
Cd109,10.0,824,27.617945578935615,848,26.771760093890325,740,26.26715980524641,690,24.095922013553743
Cd109,10.0,783,27.519549156472507,796,27.436433293806232,817,26.243294968381342,734,24.08599385853588
Cd109,10.0,841,27.23531408273401,800,27.052290467500136,784,26.311222016166695,732,24.37733989637287
Cd109,10.0,834,27.581516780820476,826,27.110886733958502,737,26.54385253970769,746,24.170420661100398
Cd109,10.0,803,27.69544716314824,833,27.237431612949187,821,26.33346068686653,682,24.210006995894048
Cd109,10.0,813,27.376663352238467,796,27.04946573181274,832,26.55239603418368,716,24.070369251677292
Cd109,10.0,838,27.449932531941936,842,27.17055568745497,799,26.29241072372168,745,24.068523820201964
Cd109,10.0,820,27.453089158020436,851,27.122080848036145,771,26.112036625359874,692,24.13691839740634
Cd109,10.0,844,27.72981447886409,837,27.41184745391546,797,26.38121725064748,696,24.210419685572045
Cd109,10.0,823,27.604578935624893,809,27.45927878622001,751,26.40531233473195,756,24.086543383267703
Cd109,10.0,793,27.50018480077538,792,27.19977193802621,730,26.08261798973132,676,23.96097145791618
Cd109,10.0,773,27.726236447068935,803,27.37346062784207,791,25.99612485542166,716,23.971965488249563
Cd109,10.0,781,27.418659523900956,817,27.105447651157995,791,26.163303619458016,756,24.24320542596388
Cd109,10.0,859,27.917693491510924,793,27.357554075891617,779,26.20554915018941,777,24.22470888484652
Cd109,10.0,817,27.194532699886494,798,27.166112304509795,753,26.10697171784816,742,24.193849885475302
Cd109,10.0,818,27.291975075619405,808,27.39510604520476,804,25.9843943722819,729,24.100292975014163
Cd109,10.0,827,27.190350225409027,811,27.11748821672144,791,25.93480037837233,731,24.285953579723646
Cd109,10.0,801,27.549403555131743,861,27.221900832804266,800,26.311133790226652,747,24.075683986396193
Cd109,10.0,832,27.53954457162982,804,26.914341880306516,766,26.391251823974557,749,23.873454438582048
Cd109,10.0,739,27.363969480277817,843,27.37989472809962,782,26.504986155132062,719,24.214051244806733
Cd109,10.0,807,27.279861588471345,829,27.07342659088971,782,26.191943817252504,770,24.168779062080283
Cd109,10.0,819,27.706604634822874,859,27.16591420584396,771,26.112963121435918,717,23.949917376920975
Cd109,10.0,830,27.304210294221786,824,27.528671255640305,811,26.562251240352897,703,24.006152172685155
Cd109,10.0,805,27.617646035055717,789,27.029008444016924,791,26.084017737571806,685,24.23903616692206
Cd109,10.0,823,27.326096675658004,843,27.115300673317066,795,26.268220141431147,700,23.97517828089932
Cd109,10.0,848,27.499700732444076,766,27.328863628902198,773,26.378145680250157,694,23.934539824204492
Cd109,10.0,774,27.607231433071263,857,27.389282395573627,769,26.28785917917387,724,23.9425179698546
Cd109,10.0,816,27.524774206795172,766,26.948424375244983,753,25.880079246611558,749,23.92229608402038
Cd109,10.0,833,27.57796995803433,797,27.22373081764228,788,26.47168786789084,744,24.242757335112522
Cd109,10.0,777,27.192862750309157,815,27.613700179203146,781,26.285407204291737,731,24.088916408549558
Cd109,10.0,819,27.48771651512464,839,27.111813102736946,773,26.290412267867104,708,24.186879351173978
Cd109,10.0,775,27.250943663071567,792,27.184169227581965,777,26.52503699732862,752,24.08937211152617
Cd109,10.0,861,27.608895536442393,801,27.220267910427726,824,26.396858053223553,691,23.94908549641855
Cd109,10.0,875,27.696938320992913,788,27.151842008965076,792,26.35775125959675,686,24.25150311442459
Cd109,20.0,656,21.769314298601948,660,21.807915628141647,629,21.581639815180626,611,20.948082164127335
Cd109,20.0,620,21.835527836753982,630,21.78092843642349,654,21.554714272737193,622,20.988798765993334
Cd109,20.0,664,21.907004246647045,623,21.722126054932914,644,21.574242402811123,652,20.978027516783467
Cd109,20.0,688,21.84042084034337,647,21.867099259665373,650,21.587606856265324,626,20.986794246356464
Cd109,20.0,656,21.83563306851925,649,21.751880824386237,683,21.54072308133773,650,21.016091001081186
Cd109,20.0,668,21.771083746576874,637,21.786143660149314,656,21.517501016422287,640,21.0408051346097
Cd109,20.0,653,21.892620383363845,642,21.754606414870494,673,21.531252389369683,638,21.031545793949714
Cd109,20.0,662,21.926406297960835,636,21.849972483667262,660,21.545334617458746,617,20.994667003829186
Cd109,20.0,670,21.853585769809065,660,21.79446215591591,659,21.543774758371423,613,21.070116406222624
Cd109,20.0,711,21.840439129235307,642,21.78924348046458,611,21.500594696805475,631,21.02260065965992
Cd109,20.0,649,21.829058326280588,662,21.710453126072156,701,21.585212249270793,633,21.01463095790908
Cd109,20.0,636,21.84968055462722,662,21.825737859253078,592,21.410059619198293,616,21.057906249279185
Cd109,20.0,644,21.83675360310734,657,21.7375584983037,656,21.59085626587187,645,21.02038942637702
Cd109,20.0,634,21.809416999833672,688,21.761278400903727,616,21.573024579974703,626,21.023038667862863
Cd109,20.0,649,21.816591257598095,695,21.74003723126035,676,21.597048628868887,613,21.004277716406154
Cd109,20.0,639,21.83019543639723,680,21.77345935732007,657,21.543869269052152,616,20.957535074911277
Cd109,20.0,630,21.960075634578907,647,21.756649429613816,610,21.58737707444223,625,21.02475326569732
Cd109,20.0,670,21.89818928603945,712,21.818689510383035,640,21.647611021417166,637,21.0204260211912
Cd109,20.0,616,21.93487566170791,662,21.79183817381994,603,21.481378167531496,667,20.97500647980433
Cd109,20.0,684,21.89875142180516,654,21.79480019138912,645,21.613333065073324,629,21.0465632368769
Cd109,20.0,625,21.837052595504936,675,21.807571222506017,652,21.558349486357766,672,20.981689451883543
Cd109,20.0,647,21.831610031018396,632,21.815686021565266,614,21.659721928797456,609,21.030661909047236
Cd109,20.0,614,21.84631035268357,653,21.773610072367916,619,21.55819645307004,611,21.03741376789704
Cd109,20.0,669,21.88306755429882,667,21.697921377268553,623,21.56999756075158,632,20.991476048427305
Cd109,20.0,602,21.830321646098653,660,21.857443253128203,632,21.39318246351022,684,21.007506196566567
Cd109,20.0,679,21.88970182299389,683,21.85652087929211,652,21.549915828872134,634,21.013520771119673
Cd109,20.0,630,21.852188786088362,657,21.803147373484702,655,21.550506762476388,623,21.058392166338926
